client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	accents	variant	language	prompt_upvotes	prompt_reports	is_edited	split	char_per_sec	quality_tags
7f19a48f8969280dcb2428e4e3ff8e0a	92158	spontaneous-speech-de-92158.mp3	5436	11188	Gehen Sie lieber im Supermarkt oder auf dem Markt einkaufen und weswegen ist Ihnen das wichtig?	Gehen Sie lieber im Supermarkt oder auf dem Markt einkaufen und weswegen ist Ihnen das wichtig?	0	twenties	male_masculine			German	1	0	0		14.716703458425313	
7f19a48f8969280dcb2428e4e3ff8e0a	92159	spontaneous-speech-de-92159.mp3	3420	7519	Welche Sprache würdest du gerne lernen und warum?		0	twenties	male_masculine			German	0	0	0			
7f19a48f8969280dcb2428e4e3ff8e0a	92160	spontaneous-speech-de-92160.mp3	4392	7513	Welchen Sport machst du am liebsten und warum?	Welchen Sport machst Du am liebsten und warum?	0	twenties	male_masculine			German	0	0	0		8.879781420765026	
f90aefb3c37133b7d2e0e26c25451ea4	92507	spontaneous-speech-de-92507.mp3	5580	11058	Welches Buch sollte man gelesen haben?		0	sixties				German	1	0	0			
f90aefb3c37133b7d2e0e26c25451ea4	92508	spontaneous-speech-de-92508.mp3	6660	7531	Wie bleibst du motiviert, wenn du auf Hindernisse stößt?		0	sixties				German	0	0	0			
a8beef0939bf2e4625c8ec47b660a7dd	92549	spontaneous-speech-de-92549.mp3	7776	7507	Welche Art von Hobby würdest du gerne einmal ausprobieren und warum?		0	sixties		Rheinisches Deutsch		German	0	0	0			
a8beef0939bf2e4625c8ec47b660a7dd	92550	spontaneous-speech-de-92550.mp3	7956	7520	Was war oder ist dein Lieblingsfach in der Schule und warum?		0	sixties		Rheinisches Deutsch		German	0	0	0			
a8beef0939bf2e4625c8ec47b660a7dd	92551	spontaneous-speech-de-92551.mp3	11772	7504	Welche Art von Wetter magst du am liebsten und warum?	Am liebsten mag ich heiter bis wolkiges Wetter mit 20 bis 25 Grad, weil ich weder zu sehr schwitzen noch frieren möchte.	0	sixties		Rheinisches Deutsch		German	0	0	0		8.409785932721713	
a8beef0939bf2e4625c8ec47b660a7dd	92552	spontaneous-speech-de-92552.mp3	12780	11217	Darf Technik unsere biologischen Grenzen erweitern und aus welchem Grund ist das erstrebenswert?		0	sixties		Rheinisches Deutsch		German	1	0	0			
a8beef0939bf2e4625c8ec47b660a7dd	92553	spontaneous-speech-de-92553.mp3	18720	9273	Haben Sie eine Meinung zum Tragen von Schuluniformen?		0	sixties		Rheinisches Deutsch		German	1	0	0			
a8beef0939bf2e4625c8ec47b660a7dd	92554	spontaneous-speech-de-92554.mp3	21636	7526	Welche Art von Unterkünften bevorzugst du beim Reisen (Hotel, Airbnb, Camping etc.) und warum?	Bezüglich Reiseunterkünften bin ich nicht festgelegt. Das hängt sehr stark vom Charakter der jeweiligen Reise ab. Je nach dem übernachte ich auf Campingplätzen, in Jugendherbergen, oder Jugendhotels, in Ferienwohnungen, in Privatunterkünften oder eben auch in Hotels.	0	sixties		Rheinisches Deutsch		German	0	0	0		10.722869291920873	
a8beef0939bf2e4625c8ec47b660a7dd	92555	spontaneous-speech-de-92555.mp3	12564	11204	Wie wichtig ist Ihnen Pünktlichkeit im Privatleben und warum hat dieser Wert für Sie eine Bedeutung?		0	sixties		Rheinisches Deutsch		German	1	0	0			
